time,open,high,low,close,volume
1786194000,64963.7,64981.6,64960.4,64974.3,8.34707398
1786197600,64974.3,65141.9,64974.2,65081.5,69.50157315
1786201200,65081.6,65109.2,65011.1,65049.9,16.21561161
1786204800,65049.9,65077.3,64991.5,65036.4,23.64483252
1786208400,65036.4,65093.3,65032.3,65072.3,24.13496092
1786212000,65072.3,65082.6,64980.1,64994.4,18.49928794
1786215600,64994.5,65032.0,64969.1,65032.0,5.96298222
1786219200,65032.0,65032.1,65021.2,65025.5,4.85281025
1786222800,65025.5,65030.7,64959.2,64963.3,7.40399782
1786226400,64963.3,64985.1,64891.9,64893.6,19.48883074
1786230000,64893.6,64918.0,64885.3,64901.1,8.10389416
1786233600,64901.2,64928.6,64899.6,64925.7,2.92661687
1786237200,64925.7,64953.2,64800.0,64814.2,3.47637458
1786240800,64814.3,64814.3,64736.7,64768.5,11.90113295
1786244400,64768.5,64768.5,64674.2,64730.9,10.45968186
1786248000,64730.9,64767.9,64730.8,64732.9,3.89702823
1786251600,64732.9,64743.9,64730.4,64743.9,3.34165501
1786255200,64743.9,64811.2,64743.9,64811.2,7.90081940
1786258800,64811.2,64811.2,64787.0,64787.1,4.28533985
1786262400,64787.1,64879.1,64750.0,64763.0,28.20302221
1786266000,64763.0,64823.5,64755.8,64823.4,2.35343241
1786269600,64823.5,64926.5,64823.5,64921.3,8.42598718
1786273200,64921.3,64955.1,64900.0,64900.0,4.64762745
1786276800,64900.1,64902.3,64884.8,64899.9,4.93625933
1786280400,64900.0,65196.0,64899.9,65175.1,26.37725369
1786284000,65175.1,65221.0,65111.1,65198.1,34.53220488
1786287600,65198.2,65217.2,65152.7,65177.1,29.53734249
1786291200,65177.1,65200.1,65130.6,65193.5,24.98298679
1786294800,65193.5,65193.5,65165.0,65165.1,22.39261571
1786298400,65165.1,65165.1,65133.9,65139.3,13.38884203
1786302000,65139.3,65160.0,65129.9,65141.0,8.44066195
1786305600,65141.0,65141.0,65025.1,65086.8,9.08891881
1786309200,65086.8,65200.8,65069.4,65151.5,192.10192450
1786312800,65151.6,65425.5,64935.7,65025.0,93.28956904
1786316400,65025.1,65040.6,64802.1,64860.0,14.92220271
1786320000,64860.0,65260.9,64775.8,64914.5,46.43553639
1786323600,64918.4,65328.8,64844.6,65141.0,20.50871611
1786327200,65141.1,65160.9,64861.5,65046.1,13.19602424
1786330800,65046.1,65109.1,64861.4,64917.4,6.07266446
1786334400,64917.4,65040.3,64879.7,64957.1,9.85169259
1786338000,64957.1,65102.2,64927.0,65087.0,7.65570454
1786341600,65087.0,65267.4,65084.7,65245.9,15.34915578
1786345200,65245.9,65298.7,65153.3,65153.7,14.48152686
1786348800,65153.8,65275.7,65153.8,65199.9,39.92542916
1786352400,65200.0,65200.0,64911.6,64913.6,19.75115763
1786356000,64913.6,65019.6,64913.6,64972.6,9.91394326
1786359600,64972.7,65078.7,64926.4,65071.8,21.60496684
1786363200,65072.0,65180.0,64806.4,64813.8,44.76402218
1786366800,64813.9,64913.9,64445.5,64510.4,126.01906256
1786370400,64510.5,64838.0,64493.5,64570.1,91.06148015
1786374000,64576.4,64657.6,64158.8,64231.7,184.75709485
1786377600,64231.7,64292.7,63759.2,63831.5,188.84690950
1786381200,63835.9,63947.6,63757.2,63879.7,84.00022946
1786384800,63879.7,63940.1,63750.0,63835.9,74.83885061
1786388400,63835.5,64029.2,63829.5,63975.7,61.42689897
1786392000,63975.7,64133.7,63960.0,64098.1,62.93849547
1786395600,64098.1,64098.1,63920.5,63932.1,29.24386823
1786399200,63932.1,63999.0,63880.0,63956.2,11.57628409
1786402800,63958.0,63962.5,63867.8,63922.1,40.46607781
1786406400,63922.1,63989.6,63837.2,63989.2,11.72055582
1786410000,63989.2,64008.0,63905.0,64008.0,8.38163885
1786413600,64008.0,64027.4,63969.0,63986.2,7.58791081
1786417200,63986.3,64098.1,63986.2,64071.3,17.10289166
1786420800,64071.3,64071.3,63967.3,63972.1,12.99105076
1786424400,63962.2,63981.9,63905.3,63950.8,7.18802388
1786428000,63950.8,63976.1,63797.5,63903.3,35.36124065
1786431600,63903.3,64024.4,63841.0,64003.4,15.42992153
1786435200,64003.4,64088.0,63992.6,64072.9,71.87753235
1786438800,64072.9,64248.4,64064.9,64243.0,20.25413864
1786442400,64243.0,64243.0,64150.1,64167.7,17.41501510
1786446000,64167.7,64339.8,64167.7,64339.5,18.56426949
1786449600,64339.4,64437.6,64237.1,64269.3,18.24701308
1786453200,64269.3,64314.9,63987.1,64144.7,33.17298034
1786456800,64144.7,64198.6,63655.0,63708.5,54.36321785
1786460400,63708.6,63811.3,63405.9,63558.1,167.50867523
1786464000,63558.1,63598.8,63425.0,63447.0,43.96941658
1786467600,63447.1,63574.6,63405.0,63544.4,61.53332771
1786471200,63544.5,63556.3,63191.8,63304.1,131.45302691
1786474800,63304.1,63478.4,63137.2,63478.4,80.40740531
1786478400,63477.4,63689.1,63477.3,63682.9,71.56003230
1786482000,63682.9,63700.7,63570.0,63623.7,32.56512614
1786485600,63622.1,63708.6,63580.3,63620.5,18.12890487
1786489200,63620.5,63620.5,63483.5,63541.1,35.27972219
1786492800,63541.1,63684.1,63479.1,63684.1,27.13141775
1786496400,63684.1,63796.3,63639.0,63762.0,26.71857913
1786500000,63764.1,63826.7,63676.6,63681.9,22.01530770
1786503600,63689.0,63786.0,63644.6,63774.7,38.77773519
1786507200,63774.7,63825.4,63677.0,63712.6,15.19450047
1786510800,63712.6,63805.0,63671.2,63790.4,4.21947395
1786514400,63790.4,63790.4,63564.7,63653.4,13.59847528
1786518000,63653.5,63763.3,63588.3,63763.2,11.10916223
1786521600,63763.3,63797.0,63708.1,63727.7,6.68889502
1786525200,63727.8,64034.0,63708.6,64033.9,45.41707375
1786528800,64034.0,64141.5,64000.2,64083.4,18.18182279
1786532400,64083.5,64180.0,64054.7,64164.9,25.28931294
1786536000,64165.0,64409.2,63913.1,64068.7,126.44447491
1786539600,64067.5,64102.3,63781.0,63781.0,66.31552304
1786543200,63781.0,63860.2,63307.1,63307.1,139.16729856
1786546800,63307.2,63485.8,63269.1,63376.2,74.73269366
1786550400,63373.1,63500.1,63307.0,63421.3,57.21894140
1786554000,63421.3,63476.7,63340.1,63409.3,34.94750269
1786557600,63409.3,63456.6,63306.1,63313.7,51.45447134
1786561200,63312.5,63376.0,63247.4,63352.6,39.30083681
1786564800,63352.0,63534.9,63351.9,63532.3,27.55321752
1786568400,63532.3,63574.7,63380.0,63390.8,36.46625911
1786572000,63390.8,63473.2,63300.0,63365.0,19.68718257
1786575600,63365.1,63412.0,63319.0,63412.0,19.54177310
1786579200,63412.5,63628.0,63402.2,63506.6,50.25203475
1786582800,63492.7,63559.9,63319.0,63394.0,48.59878719
1786586400,63394.0,63500.0,63319.1,63480.6,8.05125132
1786590000,63480.6,63608.0,63450.0,63575.3,20.30346697
1786593600,63575.4,63707.6,63524.7,63622.1,15.56250798
1786597200,63622.5,63929.8,63620.0,63824.2,48.71473093
1786600800,63824.2,63869.8,63687.9,63869.8,42.65324374
1786604400,63869.8,63869.8,63787.0,63797.5,6.17652533
1786608000,63797.5,63828.1,63675.1,63699.1,12.93642581
1786611600,63701.3,63724.9,63536.5,63722.2,12.20469287
1786615200,63722.2,63750.5,63525.2,63593.1,20.94462069
1786618800,63593.2,63594.0,63300.6,63406.0,17.53017451
1786622400,63406.0,63636.8,63377.1,63626.2,25.51345082
1786626000,63626.2,63772.4,63501.8,63655.4,68.06639180
1786629600,63655.4,63915.0,63617.7,63807.4,101.80899442
1786633200,63802.0,63871.1,63369.0,63369.1,83.60730795
1786636800,63369.1,63500.0,62800.0,63089.3,174.14821058
1786640400,63098.7,63232.0,63032.2,63090.0,70.19945806
1786644000,63090.1,63295.0,63050.0,63249.9,37.37634094
1786647600,63250.0,63437.2,63249.9,63334.9,43.17522721
1786651200,63334.9,63407.5,63302.5,63349.8,37.29285061
1786654800,63349.8,63437.2,63327.1,63405.4,28.64845590
1786658400,63405.4,63567.0,63405.3,63468.1,27.76626980
1786662000,63468.1,63474.7,63340.0,63423.3,31.20851606
1786665600,63423.3,63499.1,63351.0,63482.9,32.46539187
1786669200,63482.9,63522.0,63389.8,63501.5,28.69298808
1786672800,63501.6,63557.7,63407.0,63407.0,16.21901367
